BP_LOC_ID,LATITUDE,LONGITUDE,COUNT_ID,MUNICIPALITY,FACILITY_NAME,CNT_LOC_DESCRIPTION,STREET_1,STREET_2,STREET_3,STREET_4,STREET_5,STREET_6,CNT_DESCRIPTION,TEMPERATURE,SKY,FACILITY_TYPE,COUNT_TYPE,FROM_ST_NAME,FROM_ST_DIR,TO_ST_NAME,TO_ST_DIR,COUNT_DATE,COUNT_DOW,CNT_0630,CNT_0645,CNT_0700,CNT_0715,CNT_0730,CNT_0745,CNT_0800,CNT_0815,CNT_0830,CNT_0845,CNT_0900,CNT_0915,CNT_0930,CNT_0945,CNT_1000,CNT_1015,CNT_1030,CNT_1045,CNT_1100,CNT_1115,CNT_1130,CNT_1145,CNT_1200,CNT_1215,CNT_1230,CNT_1245,CNT_1300,CNT_1315,CNT_1330,CNT_1345,CNT_1400,CNT_1415,CNT_1430,CNT_1445,CNT_1500,CNT_1515,CNT_1530,CNT_1545,CNT_1600,CNT_1615,CNT_1630,CNT_1645,CNT_1700,CNT_1715,CNT_1730,CNT_1745,CNT_1800,CNT_1815,CNT_1830,CNT_1845,CNT_1900,CNT_1915,CNT_1930,CNT_1945,CNT_2000,CNT_2015,CNT_2030,CNT_2045,CNT_TOTAL
20102,42.34354044,-71.05722561,7054,Boston,Broadway Station,BROADWAY STATION - DORCHESTER AVE & WEST BROADWAY,Dorchester Ave.,West Broadway,,,,,,79,-99,Street Intersection,B,West Broadway,EB,Dorchester Ave,SB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
20102,42.34354044,-71.05722561,7054,Boston,Broadway Station,BROADWAY STATION - DORCHESTER AVE & WEST BROADWAY,Dorchester Ave.,West Broadway,,,,,,79,-99,Street Intersection,B,Dorchester Ave,NB,West Broadway,EB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,1
20102,42.34354044,-71.05722561,7054,Boston,Broadway Station,BROADWAY STATION - DORCHESTER AVE & WEST BROADWAY,Dorchester Ave.,West Broadway,,,,,,79,-99,Street Intersection,B,Dorchester Ave,NB,Dorchester Ave,NB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
20102,42.34354044,-71.05722561,7054,Boston,Broadway Station,BROADWAY STATION - DORCHESTER AVE & WEST BROADWAY,Dorchester Ave.,West Broadway,,,,,,79,-99,Street Intersection,B,Dorchester Ave,NB,West Broadway,WB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,0,,,,,,,,,,,,,4
20102,42.34354044,-71.05722561,7054,Boston,Broadway Station,BROADWAY STATION - DORCHESTER AVE & WEST BROADWAY,Dorchester Ave.,West Broadway,,,,,,79,-99,Street Intersection,B,Dorchester Ave,SB,West Broadway,EB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
20102,42.34354044,-71.05722561,7054,Boston,Broadway Station,BROADWAY STATION - DORCHESTER AVE & WEST BROADWAY,Dorchester Ave.,West Broadway,,,,,,79,-99,Street Intersection,B,Dorchester Ave,SB,Dorchester Ave,SB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
20102,42.34354044,-71.05722561,7054,Boston,Broadway Station,BROADWAY STATION - DORCHESTER AVE & WEST BROADWAY,Dorchester Ave.,West Broadway,,,,,,79,-99,Street Intersection,B,Dorchester Ave,SB,West Broadway,WB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
20102,42.34354044,-71.05722561,7054,Boston,Broadway Station,BROADWAY STATION - DORCHESTER AVE & WEST BROADWAY,Dorchester Ave.,West Broadway,,,,,,79,-99,Street Intersection,B,West Broadway,WB,Dorchester Ave,SB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
20102,42.34354044,-71.05722561,7054,Boston,Broadway Station,BROADWAY STATION - DORCHESTER AVE & WEST BROADWAY,Dorchester Ave.,West Broadway,,,,,,79,-99,Street Intersection,B,West Broadway,WB,Dorchester Ave,NB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,,,,,,,,,,,,,3
20102,42.34354044,-71.05722561,7054,Boston,Broadway Station,BROADWAY STATION - DORCHESTER AVE & WEST BROADWAY,Dorchester Ave.,West Broadway,,,,,,79,-99,Street Intersection,B,West Broadway,WB,West Broadway,WB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0
402,42.33762135,-71.09549258,7055,Boston,,HUNTINGTON AVE & RUGGLES ST,Huntington Ave.,Ruggles St.,Louis Prang St.,,,,,79,-99,Street Intersection,B,Louis Prang St.,SB,Ruggles St.,SB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,10
402,42.33762135,-71.09549258,7055,Boston,,HUNTINGTON AVE & RUGGLES ST,Huntington Ave.,Ruggles St.,Louis Prang St.,,,,,79,-99,Street Intersection,B,Louis Prang St.,SB,Huntington Ave,EB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0
402,42.33762135,-71.09549258,7055,Boston,,HUNTINGTON AVE & RUGGLES ST,Huntington Ave.,Ruggles St.,Louis Prang St.,,,,,79,-99,Street Intersection,B,Louis Prang St.,SB,Huntington Ave,WB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,1
402,42.33762135,-71.09549258,7055,Boston,,HUNTINGTON AVE & RUGGLES ST,Huntington Ave.,Ruggles St.,Louis Prang St.,,,,,79,-99,Street Intersection,B,Huntington Ave,WB,Louis Prang St.,NB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0
402,42.33762135,-71.09549258,7055,Boston,,HUNTINGTON AVE & RUGGLES ST,Huntington Ave.,Ruggles St.,Louis Prang St.,,,,,79,-99,Street Intersection,B,Huntington Ave,WB,Huntington Ave,WB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,7,,,,,,,,,,,,,18
402,42.33762135,-71.09549258,7055,Boston,,HUNTINGTON AVE & RUGGLES ST,Huntington Ave.,Ruggles St.,Louis Prang St.,,,,,79,-99,Street Intersection,B,Huntington Ave,WB,Ruggles St.,SB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0
402,42.33762135,-71.09549258,7055,Boston,,HUNTINGTON AVE & RUGGLES ST,Huntington Ave.,Ruggles St.,Louis Prang St.,,,,,79,-99,Street Intersection,B,Huntington Ave,EB,Louis Prang St.,NB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0
402,42.33762135,-71.09549258,7055,Boston,,HUNTINGTON AVE & RUGGLES ST,Huntington Ave.,Ruggles St.,Louis Prang St.,,,,,79,-99,Street Intersection,B,Huntington Ave,EB,Huntington Ave,EB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3,3,,,,,,,,,,,,,13
402,42.33762135,-71.09549258,7055,Boston,,HUNTINGTON AVE & RUGGLES ST,Huntington Ave.,Ruggles St.,Louis Prang St.,,,,,79,-99,Street Intersection,B,Huntington Ave,EB,Ruggles St.,SB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,,,,,,,,,,,2
402,42.33762135,-71.09549258,7055,Boston,,HUNTINGTON AVE & RUGGLES ST,Huntington Ave.,Ruggles St.,Louis Prang St.,,,,,79,-99,Street Intersection,B,Ruggles St.,NB,Huntington Ave,WB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,1
402,42.33762135,-71.09549258,7055,Boston,,HUNTINGTON AVE & RUGGLES ST,Huntington Ave.,Ruggles St.,Louis Prang St.,,,,,79,-99,Street Intersection,B,Ruggles St.,NB,Huntington Ave,EB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,1
402,42.33762135,-71.09549258,7055,Boston,,HUNTINGTON AVE & RUGGLES ST,Huntington Ave.,Ruggles St.,Louis Prang St.,,,,,79,-99,Street Intersection,B,Ruggles St.,NB,Louis Prang St.,NB,6/21/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,,,,,,,,,,,,,4
10012,42.33653081,-71.07693646,7057,Boston,,WASHINGTON ST & MASSACHUSETTS AVE,Washington St.,Mass Ave.,,,,,,70,1,Street Intersection,B,Washington St.,EB,Washington St.,EB,6/23/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,,,,,,,,,,,,,,,,,8
10012,42.33653081,-71.07693646,7057,Boston,,WASHINGTON ST & MASSACHUSETTS AVE,Washington St.,Mass Ave.,,,,,,70,1,Street Intersection,B,Washington St.,EB,Mass Ave,NB,6/23/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,,,,,,,,,,,,,,,,,6
10012,42.33653081,-71.07693646,7057,Boston,,WASHINGTON ST & MASSACHUSETTS AVE,Washington St.,Mass Ave.,,,,,,70,1,Street Intersection,B,Washington St.,EB,Mass Ave,SB,6/23/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,1
10012,42.33653081,-71.07693646,7057,Boston,,WASHINGTON ST & MASSACHUSETTS AVE,Washington St.,Mass Ave.,,,,,,70,1,Street Intersection,B,Mass Ave,SB,Washington St.,WB,6/23/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,4,,,,,,,,,,,,,,,,,8
10012,42.33653081,-71.07693646,7057,Boston,,WASHINGTON ST & MASSACHUSETTS AVE,Washington St.,Mass Ave.,,,,,,70,1,Street Intersection,B,Mass Ave,SB,Mass Ave,SB,6/23/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,4
10012,42.33653081,-71.07693646,7057,Boston,,WASHINGTON ST & MASSACHUSETTS AVE,Washington St.,Mass Ave.,,,,,,70,1,Street Intersection,B,Mass Ave,SB,Washington St.,EB,6/23/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,,,,,,,,,,,,,,,,,2
10012,42.33653081,-71.07693646,7057,Boston,,WASHINGTON ST & MASSACHUSETTS AVE,Washington St.,Mass Ave.,,,,,,70,1,Street Intersection,B,Mass Ave,NB,Washington St.,WB,6/23/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,1
10012,42.33653081,-71.07693646,7057,Boston,,WASHINGTON ST & MASSACHUSETTS AVE,Washington St.,Mass Ave.,,,,,,70,1,Street Intersection,B,Mass Ave,NB,Mass Ave,NB,6/23/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,5,3,,,,,,,,,,,,,,,,,15
10012,42.33653081,-71.07693646,7057,Boston,,WASHINGTON ST & MASSACHUSETTS AVE,Washington St.,Mass Ave.,,,,,,70,1,Street Intersection,B,Mass Ave,NB,Washington St.,EB,6/23/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,1
10012,42.33653081,-71.07693646,7057,Boston,,WASHINGTON ST & MASSACHUSETTS AVE,Washington St.,Mass Ave.,,,,,,70,1,Street Intersection,B,Washington St.,WB,Mass Ave,SB,6/23/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0
10012,42.33653081,-71.07693646,7057,Boston,,WASHINGTON ST & MASSACHUSETTS AVE,Washington St.,Mass Ave.,,,,,,70,1,Street Intersection,B,Washington St.,WB,Mass Ave,NB,6/23/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0
10012,42.33653081,-71.07693646,7057,Boston,,WASHINGTON ST & MASSACHUSETTS AVE,Washington St.,Mass Ave.,,,,,,70,1,Street Intersection,B,Washington St.,WB,Washington St.,WB,6/23/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,5,,,,,,,,,,,,,,,,,8
20105,42.33551714,-71.08877845,7062,Boston,,RUGGLES ST & COLUMBUS AVE,Ruggles St.,Columbus Ave.,,,,,,78,2,Street Intersection,B,Ruggles St.,EB,Columbus Ave,SB,7/12/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,2
20105,42.33551714,-71.08877845,7062,Boston,,RUGGLES ST & COLUMBUS AVE,Ruggles St.,Columbus Ave.,,,,,,78,2,Street Intersection,B,Ruggles St.,EB,Ruggles St.,EB,7/12/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,10
20105,42.33551714,-71.08877845,7062,Boston,,RUGGLES ST & COLUMBUS AVE,Ruggles St.,Columbus Ave.,,,,,,78,2,Street Intersection,B,Ruggles St.,EB,Columbus Ave,NB,7/12/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,,,,,,,,,,,,,,,,,4
20105,42.33551714,-71.08877845,7062,Boston,,RUGGLES ST & COLUMBUS AVE,Ruggles St.,Columbus Ave.,,,,,,78,2,Street Intersection,B,Ruggles St.,WB,Columbus Ave,NB,7/12/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,1
20105,42.33551714,-71.08877845,7062,Boston,,RUGGLES ST & COLUMBUS AVE,Ruggles St.,Columbus Ave.,,,,,,78,2,Street Intersection,B,Ruggles St.,WB,Ruggles St.,WB,7/12/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,1
20105,42.33551714,-71.08877845,7062,Boston,,RUGGLES ST & COLUMBUS AVE,Ruggles St.,Columbus Ave.,,,,,,78,2,Street Intersection,B,Ruggles St.,WB,Columbus Ave,SB,7/12/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0
20105,42.33551714,-71.08877845,7062,Boston,,RUGGLES ST & COLUMBUS AVE,Ruggles St.,Columbus Ave.,,,,,,78,2,Street Intersection,B,Columbus Ave,SB,Ruggles St.,WB,7/12/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,,,,,,,,,,,,,,,,,3
20105,42.33551714,-71.08877845,7062,Boston,,RUGGLES ST & COLUMBUS AVE,Ruggles St.,Columbus Ave.,,,,,,78,2,Street Intersection,B,Columbus Ave,SB,Columbus Ave,SB,7/12/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,3,,,,,,,,,,,,,,,,,10
20105,42.33551714,-71.08877845,7062,Boston,,RUGGLES ST & COLUMBUS AVE,Ruggles St.,Columbus Ave.,,,,,,78,2,Street Intersection,B,Columbus Ave,SB,Ruggles St.,EB,7/12/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,,,,,,,,,,,,,,,,,3
20105,42.33551714,-71.08877845,7062,Boston,,RUGGLES ST & COLUMBUS AVE,Ruggles St.,Columbus Ave.,,,,,,78,2,Street Intersection,B,Columbus Ave,NB,Ruggles St.,EB,7/12/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,1
20105,42.33551714,-71.08877845,7062,Boston,,RUGGLES ST & COLUMBUS AVE,Ruggles St.,Columbus Ave.,,,,,,78,2,Street Intersection,B,Columbus Ave,NB,Columbus Ave,NB,7/12/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,,,,,,,,,,,,,,,,,3
20105,42.33551714,-71.08877845,7062,Boston,,RUGGLES ST & COLUMBUS AVE,Ruggles St.,Columbus Ave.,,,,,,78,2,Street Intersection,B,Columbus Ave,NB,Ruggles St.,WB,7/12/1976,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,,,,,,,,,,,,,,,,,5
20106,42.36123699,-71.07286809,7063,Boston,Longfellow Br.,LONGFELLOW BRIDGE / ESPLANADE ,Esplanade,Longfellow Br.,,,,,Wildcat Strike,70,-99,Trail Segment,B,Longfellow Br.,All,Longfellow Br.,All,7/6/1978,Th,,,,,,,,,,50,53,62,40,35,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270
20106,42.36123699,-71.07286809,7063,Boston,Longfellow Br.,LONGFELLOW BRIDGE / ESPLANADE ,Esplanade,Longfellow Br.,,,,,Wildcat Strike,70,-99,Trail Segment,B,Esplanade,All,Esplanade,All,7/6/1978,Th,,,,,,,,,,21,17,14,9,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
20106,42.36123699,-71.07286809,7064,Boston,Longfellow Br.,LONGFELLOW BRIDGE / ESPLANADE ,Overpass,Longfellow Br.,,,,,,80,1,Trail Segment,B,Overpass,All,Overpass,All,7/13/1978,Th,,,,,,,6,9,9,8,3,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
20106,42.36123699,-71.07286809,7064,Boston,Longfellow Br.,LONGFELLOW BRIDGE / ESPLANADE ,Overpass,Longfellow Br.,,,,,,80,1,Trail Segment,B,Longfellow Br.,All,Longfellow Br.,All,7/13/1978,Th,,,,,,,22,19,17,26,17,14,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132
336,42.36688072,-71.05852726,7065,Boston,Charlestown Br.,CHARLESTOWN BRIDGE - NORTH WASHINGTON ST & CAUSEWAY ST,N. Washington,Causeway St.,,,,,,65,-99,Street Intersection,B,Charlestown Br.,NB,Charlestown Br.,NB,9/1/1978,F,,,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,0,2,1,4,2,4,0,1,4,3,0,0,2,3,1,2,1,3,2,3,0,2,0,,,,,,,,,48
336,42.36688072,-71.05852726,7065,Boston,Charlestown Br.,CHARLESTOWN BRIDGE - NORTH WASHINGTON ST & CAUSEWAY ST,N. Washington,Causeway St.,,,,,,65,-99,Street Intersection,B,Charlestown Br.,SB,Charlestown Br.,SB,9/1/1978,F,,,0,0,1,4,2,2,2,4,1,1,2,3,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,2,0,0,0,2,2,0,1,1,0,1,1,1,4,0,0,,,,,,,,,47
20109,42.35225672,-71.11068073,7066,Boston,BU Br.,BU BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH ,West side of Br.,Dr. P.D. White Path,,,,,,55,2,Street Segment,B,BU Br.,SB,BU Br.,SB,10/5/1978,Th,,,,11,14,18,16,22,21,24,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156
20109,42.35225672,-71.11068073,7066,Boston,BU Br.,BU BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH ,West side of Br.,Dr. P.D. White Path,,,,,,55,2,Street Segment,B,BU Br.,NB,BU Br.,NB,10/5/1978,Th,,,,6,5,6,11,1,16,12,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
20109,42.35225672,-71.11068073,7066,Boston,BU Br.,BU BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH ,West side of Br.,Dr. P.D. White Path,,,,,,55,2,Trail Segment,B,Dr. P.D. White Path,EB,Dr. P.D. White Path,EB,10/5/1978,Th,,,,1,2,2,5,6,2,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
20109,42.35225672,-71.11068073,7066,Boston,BU Br.,BU BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH ,West side of Br.,Dr. P.D. White Path,,,,,,55,2,Trail Segment,B,Dr. P.D. White Path,WB,Dr. P.D. White Path,WB,10/5/1978,Th,,,,0,2,1,3,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
20110,42.35205366,-71.09007441,8001,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Dr. P.D. White Path,Harvard Br.,Mass Ave.,,,,,23,1,Trail Intersection,B,Dr. P.D. White Path,WB,Mass Ave,SB,3/12/1980,W,,,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20110,42.35205366,-71.09007441,8001,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Dr. P.D. White Path,Harvard Br.,Mass Ave.,,,,,23,1,Trail Intersection,B,Dr. P.D. White Path,WB,Dr. P.D. White Path,WB,3/12/1980,W,,,,,,,2,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
20110,42.35205366,-71.09007441,8001,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Dr. P.D. White Path,Harvard Br.,Mass Ave.,,,,,23,1,Trail Intersection,B,Dr. P.D. White Path,WB,Harvard Br.,NB,3/12/1980,W,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20110,42.35205366,-71.09007441,8001,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Dr. P.D. White Path,Harvard Br.,Mass Ave.,,,,,23,1,Trail Intersection,B,Mass Ave,NB,Dr. P.D. White Path,EB,3/12/1980,W,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20110,42.35205366,-71.09007441,8001,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Dr. P.D. White Path,Harvard Br.,Mass Ave.,,,,,23,1,Trail Intersection,B,Mass Ave,NB,Harvard Br.,NB,3/12/1980,W,,,,,,,5,3,8,9,5,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
20110,42.35205366,-71.09007441,8001,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Dr. P.D. White Path,Harvard Br.,Mass Ave.,,,,,23,1,Trail Intersection,B,Mass Ave,NB,Dr. P.D. White Path,WB,3/12/1980,W,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20110,42.35205366,-71.09007441,8001,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Dr. P.D. White Path,Harvard Br.,Mass Ave.,,,,,23,1,Trail Intersection,B,Harvard Br.,SB,Dr. P.D. White Path,EB,3/12/1980,W,,,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20110,42.35205366,-71.09007441,8001,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Dr. P.D. White Path,Harvard Br.,Mass Ave.,,,,,23,1,Trail Intersection,B,Harvard Br.,SB,Mass Ave,SB,3/12/1980,W,,,,,,,4,2,7,13,13,6,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
20110,42.35205366,-71.09007441,8001,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Dr. P.D. White Path,Harvard Br.,Mass Ave.,,,,,23,1,Trail Intersection,B,Harvard Br.,SB,Dr. P.D. White Path,WB,3/12/1980,W,,,,,,,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
20110,42.35205366,-71.09007441,8001,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Dr. P.D. White Path,Harvard Br.,Mass Ave.,,,,,23,1,Trail Intersection,B,Dr. P.D. White Path,EB,Harvard Br.,NB,3/12/1980,W,,,,,,,0,0,0,1,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
20110,42.35205366,-71.09007441,8001,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Dr. P.D. White Path,Harvard Br.,Mass Ave.,,,,,23,1,Trail Intersection,B,Dr. P.D. White Path,EB,Dr. P.D. White Path,EB,3/12/1980,W,,,,,,,1,3,4,4,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
20110,42.35205366,-71.09007441,8001,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Dr. P.D. White Path,Harvard Br.,Mass Ave.,,,,,23,1,Trail Intersection,B,Dr. P.D. White Path,EB,Mass Ave,SB,3/12/1980,W,,,,,,,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
20106,42.36123699,-71.07286809,8002,Boston,Longfellow Br.,LONGFELLOW BRIDGE / ESPLANADE ,Esplanade,Longfellow Br. ,,,,,,23,1,Trail Intersection,B,Esplanade,EB,Esplanade,EB,3/12/1980,W,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20106,42.36123699,-71.07286809,8002,Boston,Longfellow Br.,LONGFELLOW BRIDGE / ESPLANADE ,Esplanade,Longfellow Br. ,,,,,,23,1,Trail Intersection,B,Esplanade,EB,Overpass,,3/12/1980,W,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
